timestamp,accel.x,accel.y,accel.z,accel.mag,accel.diff,comp.x,comp.y,comp.z,comp.dx,comp.dy,comp.dz,comp.heading
1726229240190.36645507812,0.07385253906,0.11706542968,-1.05065917968,1.05973733736,0.04699707031,83,744,419,-115,-110,141,133.72696997994
1726229240210.18310546875,0.08715820312,0.14270019531,-1.06018066406,1.07328604694,0.03039550781,148,806,396,-50,-48,118,133.83086067209
1726229240230.30541992187,0.08715820312,0.14270019531,-1.06018066406,1.07328604694,0.03039550781,148,806,396,-50,-48,118,133.83086067209
1726229240250.30541992187,0.08715820312,0.14270019531,-1.06018066406,1.07328604694,0.03039550781,148,806,396,-50,-48,118,133.83086067209
1726229240270.30541992187,0.08715820312,0.14270019531,-1.06018066406,1.07328604694,0.03039550781,148,806,396,-50,-48,118,133.83086067209
1726229240290.15283203125,0.083984375,0.13366699218,-1.06140136718,1.07307646619,0.00964355468,137,819,395,-61,-35,117,119.84593194968
1726229240310.30541992187,0.083984375,0.13366699218,-1.06140136718,1.07307646619,0.00964355468,137,819,395,-61,-35,117,119.84593194968
1726229240330.30541992187,0.083984375,0.13366699218,-1.06140136718,1.07307646619,0.00964355468,137,819,395,-61,-35,117,119.84593194968
1726229240350.3359375,0.083984375,0.13366699218,-1.06140136718,1.07307646619,0.00964355468,137,819,395,-61,-35,117,119.84593194968
1726229240370.15283203125,0.060546875,0.10241699218,-1.05773925781,1.06440946156,0.03918457031,165,813,387,-33,-41,109,141.17017509502
1726229240390.30517578125,0.060546875,0.10241699218,-1.05773925781,1.06440946156,0.03918457031,165,813,387,-33,-41,109,141.17017509502
1726229240410.30517578125,0.060546875,0.10241699218,-1.05773925781,1.06440946156,0.03918457031,165,813,387,-33,-41,109,141.17017509502
1726229240430.30517578125,0.060546875,0.10241699218,-1.05773925781,1.06440946156,0.03918457031,165,813,387,-33,-41,109,141.17017509502
1726229240450.18310546875,0.04956054687,0.09313964843,-1.05297851562,1.05825091367,0.01513671875,156,816,394,-42,-38,116,132.13759477388
1726229240470.30541992187,0.04956054687,0.09313964843,-1.05297851562,1.05825091367,0.01513671875,156,816,394,-42,-38,116,132.13759477388
1726229240490.30541992187,0.04956054687,0.09313964843,-1.05297851562,1.05825091367,0.01513671875,156,816,394,-42,-38,116,132.13759477388
1726229240510.30541992187,0.04956054687,0.09313964843,-1.05297851562,1.05825091367,0.01513671875,156,816,394,-42,-38,116,132.13759477388
1726229240530.18334960937,0.04663085937,0.09191894531,-1.04345703125,1.04853521906,0.01000976562,149,820,392,-49,-34,114,124.75591255354
1726229240550.30541992187,0.04663085937,0.09191894531,-1.04345703125,1.04853521906,0.01000976562,149,820,392,-49,-34,114,124.75591255354
1726229240570.30541992187,0.04663085937,0.09191894531,-1.04345703125,1.04853521906,0.01000976562,149,820,392,-49,-34,114,124.75591255354
1726229240590.30541992187,0.04663085937,0.09191894531,-1.04345703125,1.04853521906,0.01000976562,149,820,392,-49,-34,114,124.75591255354
1726229240610.18334960937,0.03894042968,0.0986328125,-1.03796386718,1.04336655991,0.01147460937,142,815,395,-56,-39,117,124.85445556610
1726229240630.30517578125,0.03894042968,0.0986328125,-1.03796386718,1.04336655991,0.01147460937,142,815,395,-56,-39,117,124.85445556610
1726229240650.30517578125,0.03894042968,0.0986328125,-1.03796386718,1.04336655991,0.01147460937,142,815,395,-56,-39,117,124.85445556610
1726229240670.30517578125,0.03894042968,0.0986328125,-1.03796386718,1.04336655991,0.01147460937,142,815,395,-56,-39,117,124.85445556610
1726229240690.18310546875,0.04272460937,0.10900878906,-1.03955078125,1.04612338427,0.01110839843,146,826,385,-52,-28,107,118.30075576600
1726229240710.30541992187,0.04272460937,0.10900878906,-1.03955078125,1.04612338427,0.01110839843,146,826,385,-52,-28,107,118.30075576600
1726229240730.30541992187,0.04272460937,0.10900878906,-1.03955078125,1.04612338427,0.01110839843,146,826,385,-52,-28,107,118.30075576600
1726229240750.30541992187,0.04272460937,0.10900878906,-1.03955078125,1.04612338427,0.01110839843,146,826,385,-52,-28,107,118.30075576600
1726229240770.18334960937,0.03930664062,0.10864257812,-1.03198242187,1.03842955506,0.00830078125,145,814,393,-53,-40,115,127.04247477308
1726229240790.30541992187,0.03930664062,0.10864257812,-1.03198242187,1.03842955506,0.00830078125,145,814,393,-53,-40,115,127.04247477308
1726229240810.30541992187,0.03930664062,0.10864257812,-1.03198242187,1.03842955506,0.00830078125,145,814,393,-53,-40,115,127.04247477308
1726229240830.3359375,0.03930664062,0.10864257812,-1.03198242187,1.03842955506,0.00830078125,145,814,393,-53,-40,115,127.04247477308
1726229240850.18334960937,0.02514648437,0.11474609375,-1.00244140625,1.00930064137,0.033203125,145,822,397,-53,-32,119,121.12247019679
1726229240870.30541992187,0.02514648437,0.11474609375,-1.00244140625,1.00930064137,0.033203125,145,822,397,-53,-32,119,121.12247019679
1726229240890.30517578125,0.02514648437,0.11474609375,-1.00244140625,1.00930064137,0.033203125,145,822,397,-53,-32,119,121.12247019679
1726229240910.30517578125,0.02514648437,0.11474609375,-1.00244140625,1.00930064137,0.033203125,145,822,397,-53,-32,119,121.12247019679
1726229240930.15258789062,0.02270507812,0.13842773437,-0.99487304687,1.00471395810,0.02490234375,148,835,393,-50,-19,115,110.80679101271
1726229240950.30541992187,0.02270507812,0.13842773437,-0.99487304687,1.00471395810,0.02490234375,148,835,393,-50,-19,115,110.80679101271
1726229240970.30541992187,0.02270507812,0.13842773437,-0.99487304687,1.00471395810,0.02490234375,148,835,393,-50,-19,115,110.80679101271
1726229240990.30541992187,0.02270507812,0.13842773437,-0.99487304687,1.00471395810,0.02490234375,148,835,393,-50,-19,115,110.80679101271
1726229241010.18310546875,0.00695800781,0.1337890625,-1.02990722656,1.03858404688,0.03857421875,165,836,382,-33,-18,104,118.61045966596
1726229241030.30541992187,0.00695800781,0.1337890625,-1.02990722656,1.03858404688,0.03857421875,165,836,382,-33,-18,104,118.61045966596
1726229241050.30541992187,0.00695800781,0.1337890625,-1.02990722656,1.03858404688,0.03857421875,165,836,382,-33,-18,104,118.61045966596
1726229241070.30541992187,0.00695800781,0.1337890625,-1.02990722656,1.03858404688,0.03857421875,165,836,382,-33,-18,104,118.61045966596
1726229241090.15283203125,-0.01904296875,0.07543945312,-1.04418945312,1.04708421808,0.0654296875,181,826,384,-17,-28,106,148.73626830562
1726229241110.30541992187,-0.01904296875,0.07543945312,-1.04418945312,1.04708421808,0.0654296875,181,826,384,-17,-28,106,148.73626830562
1726229241130.30517578125,-0.01904296875,0.07543945312,-1.04418945312,1.04708421808,0.0654296875,181,826,384,-17,-28,106,148.73626830562
1726229241150.30517578125,-0.01904296875,0.07543945312,-1.04418945312,1.04708421808,0.0654296875,181,826,384,-17,-28,106,148.73626830562
1726229241186.916015625,-0.0458984375,-0.01428222656,-1.02478027343,1.02590704129,0.09558105468,177,802,394,-21,-52,116,158.00887008282
1726229241195.64892578125,-0.0458984375,-0.01428222656,-1.02478027343,1.02590704129,0.09558105468,177,802,394,-21,-52,116,158.00887008282
1726229241210.18310546875,-0.0458984375,-0.01428222656,-1.02478027343,1.02590704129,0.09558105468,177,802,394,-21,-52,116,158.00887008282
1726229241230.30541992187,-0.0458984375,-0.01428222656,-1.02478027343,1.02590704129,0.09558105468,177,802,394,-21,-52,116,158.00887008282
1726229241250.15258789062,-0.1240234375,-0.04675292968,-1.01147460937,1.02012182355,0.08557128906,192,774,382,-6,-80,104,175.71084667118
1726229241270.30541992187,-0.1240234375,-0.04675292968,-1.01147460937,1.02012182355,0.08557128906,192,774,382,-6,-80,104,175.71084667118
1726229241290.30541992187,-0.1240234375,-0.04675292968,-1.01147460937,1.02012182355,0.08557128906,192,774,382,-6,-80,104,175.71084667118
1726229241310.30541992187,-0.1240234375,-0.04675292968,-1.01147460937,1.02012182355,0.08557128906,192,774,382,-6,-80,104,175.71084667118
1726229241330.18334960937,-0.21057128906,0.0234375,-0.998046875,1.02028777748,0.11218261718,219,808,375,21,-46,97,204.53772847657
1726229241350.30541992187,-0.21057128906,0.0234375,-0.998046875,1.02028777748,0.11218261718,219,808,375,21,-46,97,204.53772847657
1726229241370.30541992187,-0.21057128906,0.0234375,-0.998046875,1.02028777748,0.11218261718,219,808,375,21,-46,97,204.53772847657
1726229241390.30517578125,-0.21057128906,0.0234375,-0.998046875,1.02028777748,0.11218261718,219,808,375,21,-46,97,204.53772847657
1726229241410.18310546875,-0.25915527343,0.09899902343,-0.89794921875,0.93982714466,0.13439941406,207,849,367,9,-5,89,240.94539590092
1726229241430.30517578125,-0.25915527343,0.09899902343,-0.89794921875,0.93982714466,0.13439941406,207,849,367,9,-5,89,240.94539590092
1726229241450.30541992187,-0.25915527343,0.09899902343,-0.89794921875,0.93982714466,0.13439941406,207,849,367,9,-5,89,240.94539590092
1726229241470.30541992187,-0.25915527343,0.09899902343,-0.89794921875,0.93982714466,0.13439941406,207,849,367,9,-5,89,240.94539590092
1726229241490.18310546875,-0.22033691406,0.28747558593,-0.68249511718,0.77265137882,0.28881835937,204,904,353,6,50,75,353.15722658736
1726229241510.30541992187,-0.22033691406,0.28747558593,-0.68249511718,0.77265137882,0.28881835937,204,904,353,6,50,75,353.15722658736
1726229241530.30541992187,-0.22033691406,0.28747558593,-0.68249511718,0.77265137882,0.28881835937,204,904,353,6,50,75,353.15722658736
1726229241550.3359375,-0.22033691406,0.28747558593,-0.68249511718,0.77265137882,0.28881835937,204,904,353,6,50,75,353.15722658736
1726229241570.18334960937,-0.23767089843,0.44409179687,-0.54650878906,0.74322058403,0.20812988281,204,948,336,6,94,58,356.34777721969
1726229241590.30541992187,-0.23767089843,0.44409179687,-0.54650878906,0.74322058403,0.20812988281,204,948,336,6,94,58,356.34777721969
1726229241610.30541992187,-0.23767089843,0.44409179687,-0.54650878906,0.74322058403,0.20812988281,204,948,336,6,94,58,356.34777721969
1726229241630.30517578125,-0.23767089843,0.44409179687,-0.54650878906,0.74322058403,0.20812988281,204,948,336,6,94,58,356.34777721969
1726229241650.18310546875,-0.39904785156,0.56726074218,-0.48828125,0.84819957354,0.21118164062,248,899,334,50,45,56,311.98721249581
1726229241670.30517578125,-0.39904785156,0.56726074218,-0.48828125,0.84819957354,0.21118164062,248,899,334,50,45,56,311.98721249581
1726229241690.3359375,-0.39904785156,0.56726074218,-0.48828125,0.84819957354,0.21118164062,248,899,334,50,45,56,311.98721249581
1726229241710.30541992187,-0.39904785156,0.56726074218,-0.48828125,0.84819957354,0.21118164062,248,899,334,50,45,56,311.98721249581
1726229241730.18310546875,-0.56494140625,0.71325683593,-0.32983398437,0.96782465548,0.27185058593,267,884,331,69,30,53,293.49856567595
1726229241750.30541992187,-0.56494140625,0.71325683593,-0.32983398437,0.96782465548,0.27185058593,267,884,331,69,30,53,293.49856567595
1726229241770.30541992187,-0.56494140625,0.71325683593,-0.32983398437,0.96782465548,0.27185058593,267,884,331,69,30,53,293.49856567595
1726229241790.30541992187,-0.56494140625,0.71325683593,-0.32983398437,0.96782465548,0.27185058593,267,884,331,69,30,53,293.49856567595
1726229241810.18334960937,-0.73620605468,0.82604980468,-0.1162109375,1.11259274524,0.29602050781,300,890,299,102,36,21,289.44003482817
1726229241830.30541992187,-0.73620605468,0.82604980468,-0.1162109375,1.11259274524,0.29602050781,300,890,299,102,36,21,289.44003482817
1726229241850.30541992187,-0.73620605468,0.82604980468,-0.1162109375,1.11259274524,0.29602050781,300,890,299,102,36,21,289.44003482817
1726229241870.30541992187,-0.73620605468,0.82604980468,-0.1162109375,1.11259274524,0.29602050781,300,890,299,102,36,21,289.44003482817
1726229241890.15258789062,-0.87121582031,0.87145996093,0.0166015625,1.23236970141,0.19470214843,312,861,307,114,7,29,273.51375026060
1726229241910.30517578125,-0.87121582031,0.87145996093,0.0166015625,1.23236970141,0.19470214843,312,861,307,114,7,29,273.51375026060
1726229241930.30517578125,-0.87121582031,0.87145996093,0.0166015625,1.23236970141,0.19470214843,312,861,307,114,7,29,273.51375026060
1726229241950.30541992187,-0.87121582031,0.87145996093,0.0166015625,1.23236970141,0.19470214843,312,861,307,114,7,29,273.51375026060
1726229241970.3359375,-0.94567871093,0.7216796875,0.01306152343,1.18966398578,0.16723632812,311,803,319,113,-51,41,245.70903759164
1726229241990.30541992187,-0.94567871093,0.7216796875,0.01306152343,1.18966398578,0.16723632812,311,803,319,113,-51,41,245.70903759164
1726229242010.30541992187,-0.94567871093,0.7216796875,0.01306152343,1.18966398578,0.16723632812,311,803,319,113,-51,41,245.70903759164
1726229242030.30541992187,-0.94567871093,0.7216796875,0.01306152343,1.18966398578,0.16723632812,311,803,319,113,-51,41,245.70903759164
1726229242050.18334960937,-0.97521972656,0.55688476562,-0.02307128906,1.12325706836,0.17126464843,320,774,312,122,-80,34,236.74563342528
1726229242070.30541992187,-0.97521972656,0.55688476562,-0.02307128906,1.12325706836,0.17126464843,320,774,312,122,-80,34,236.74563342528
1726229242090.30541992187,-0.97521972656,0.55688476562,-0.02307128906,1.12325706836,0.17126464843,320,774,312,122,-80,34,236.74563342528
1726229242110.30541992187,-0.97521972656,0.55688476562,-0.02307128906,1.12325706836,0.17126464843,320,774,312,122,-80,34,236.74563342528
1726229242130.18310546875,-0.98059082031,0.48950195312,-0.05554199218,1.09738572611,0.07495117187,306,788,317,108,-66,39,238.57043438516
1726229242150.30517578125,-0.98059082031,0.48950195312,-0.05554199218,1.09738572611,0.07495117187,306,788,317,108,-66,39,238.57043438516
1726229242170.30517578125,-0.98059082031,0.48950195312,-0.05554199218,1.09738572611,0.07495117187,306,788,317,108,-66,39,238.57043438516
1726229242214.30541992187,-0.96643066406,0.46740722656,-0.10192871093,1.07835393354,0.05322265625,318,787,310,120,-67,32,240.82392093202
1726229242223.16015625,-0.96643066406,0.46740722656,-0.10192871093,1.07835393354,0.05322265625,318,787,310,120,-67,32,240.82392093202
1726229242231.92358398437,-0.96643066406,0.46740722656,-0.10192871093,1.07835393354,0.05322265625,318,787,310,120,-67,32,240.82392093202
1726229242250.15258789062,-0.96643066406,0.46740722656,-0.10192871093,1.07835393354,0.05322265625,318,787,310,120,-67,32,240.82392093202
1726229242270.3359375,-0.96643066406,0.46740722656,-0.10192871093,1.07835393354,0.05322265625,318,787,310,120,-67,32,240.82392093202
1726229242290.18334960937,-0.95886230468,0.4248046875,-0.1142578125,1.05495534957,0.044921875,322,767,313,124,-87,35,234.94600494241
1726229242310.30541992187,-0.95886230468,0.4248046875,-0.1142578125,1.05495534957,0.044921875,322,767,313,124,-87,35,234.94600494241
1726229242330.3359375,-0.95886230468,0.4248046875,-0.1142578125,1.05495534957,0.044921875,322,767,313,124,-87,35,234.94600494241
1726229242350.4580078125,-0.95886230468,0.4248046875,-0.1142578125,1.05495534957,0.044921875,322,767,313,124,-87,35,234.94600494241
1726229242370.18334960937,-0.97192382812,0.39453125,-0.107421875,1.05443363666,0.03356933593,323,779,307,125,-75,29,239.03624346792
1726229242390.30517578125,-0.97192382812,0.39453125,-0.107421875,1.05443363666,0.03356933593,323,779,307,125,-75,29,239.03624346792
1726229242410.30517578125,-0.97192382812,0.39453125,-0.107421875,1.05443363666,0.03356933593,323,779,307,125,-75,29,239.03624346792
1726229242430.33569335937,-0.97192382812,0.39453125,-0.107421875,1.05443363666,0.03356933593,323,779,307,125,-75,29,239.03624346792
1726229242450.15258789062,-0.97180175781,0.37731933593,-0.10424804687,1.04768134136,0.01745605468,320,790,316,122,-64,38,242.31893843151
1726229242470.30541992187,-0.97180175781,0.37731933593,-0.10424804687,1.04768134136,0.01745605468,320,790,316,122,-64,38,242.31893843151
1726229242490.30541992187,-0.97180175781,0.37731933593,-0.10424804687,1.04768134136,0.01745605468,320,790,316,122,-64,38,242.31893843151
1726229242510.30541992187,-0.97180175781,0.37731933593,-0.10424804687,1.04768134136,0.01745605468,320,790,316,122,-64,38,242.31893843151
1726229242530.18334960937,-0.96643066406,0.36401367187,-0.11328125,1.03890655179,0.01684570312,315,801,316,117,-53,38,245.62987994612
1726229242550.3359375,-0.96643066406,0.36401367187,-0.11328125,1.03890655179,0.01684570312,315,801,316,117,-53,38,245.62987994612
1726229242570.30541992187,-0.96643066406,0.36401367187,-0.11328125,1.03890655179,0.01684570312,315,801,316,117,-53,38,245.62987994612
1726229242590.30541992187,-0.96643066406,0.36401367187,-0.11328125,1.03890655179,0.01684570312,315,801,316,117,-53,38,245.62987994612
1726229242610.18334960937,-0.95886230468,0.34545898437,-0.13208007812,1.02771784857,0.02746582031,303,809,310,105,-45,32,246.80140948635
1726229242630.30517578125,-0.95886230468,0.34545898437,-0.13208007812,1.02771784857,0.02746582031,303,809,310,105,-45,32,246.80140948635
1726229242650.30517578125,-0.95886230468,0.34545898437,-0.13208007812,1.02771784857,0.02746582031,303,809,310,105,-45,32,246.80140948635
1726229242670.33569335937,-0.95886230468,0.34545898437,-0.13208007812,1.02771784857,0.02746582031,303,809,310,105,-45,32,246.80140948635
1726229242690.18310546875,-0.94799804687,0.33044433593,-0.14709472656,1.01465788057,0.02380371093,317,828,317,119,-26,39,257.67527256586
1726229242710.30541992187,-0.94799804687,0.33044433593,-0.14709472656,1.01465788057,0.02380371093,317,828,317,119,-26,39,257.67527256586
1726229242730.30541992187,-0.94799804687,0.33044433593,-0.14709472656,1.01465788057,0.02380371093,317,828,317,119,-26,39,257.67527256586
1726229242750.30541992187,-0.94799804687,0.33044433593,-0.14709472656,1.01465788057,0.02380371093,317,828,317,119,-26,39,257.67527256586
1726229242770.18334960937,-0.94604492187,0.32238769531,-0.1591796875,1.01206372981,0.0146484375,311,816,303,113,-38,25,251.41307333851
1726229242790.30541992187,-0.94604492187,0.32238769531,-0.1591796875,1.01206372981,0.0146484375,311,816,303,113,-38,25,251.41307333851
1726229242810.30541992187,-0.94604492187,0.32238769531,-0.1591796875,1.01206372981,0.0146484375,311,816,303,113,-38,25,251.41307333851
1726229242830.30541992187,-0.94604492187,0.32238769531,-0.1591796875,1.01206372981,0.0146484375,311,816,303,113,-38,25,251.41307333851
1726229242850.15283203125,-0.96472167968,0.33215332031,-0.16247558593,1.03315635964,0.02124023437,298,822,314,100,-32,36,252.25532837494
1726229242870.30541992187,-0.96472167968,0.33215332031,-0.16247558593,1.03315635964,0.02124023437,298,822,314,100,-32,36,252.25532837494
1726229242890.30517578125,-0.96472167968,0.33215332031,-0.16247558593,1.03315635964,0.02124023437,298,822,314,100,-32,36,252.25532837494
1726229242910.30517578125,-0.96472167968,0.33215332031,-0.16247558593,1.03315635964,0.02124023437,298,822,314,100,-32,36,252.25532837494
1726229242930.18310546875,-0.97253417968,0.35546875,-0.16015625,1.04777420625,0.02465820312,312,793,317,114,-61,39,241.84931141182
