timestamp,accel.x,accel.y,accel.z,accel.mag,accel.diff,comp.x,comp.y,comp.z,comp.dx,comp.dy,comp.dz,comp.heading
1726325714619.00659179687,0.24865722656,0.00830078125,-1.01794433593,1.04790743406,0.0205078125,0,0,0,0,0,0,NaN
1726325714638.79296875,0.23645019531,-0.02270507812,-1.02502441406,1.05218784675,0.03405761718,-38,699,450,0,0,0,NaN
1726325714658.94555664062,0.23645019531,-0.02270507812,-1.02502441406,1.05218784675,0.03405761718,-38,699,450,0,0,0,NaN
1726325714678.9150390625,0.23645019531,-0.02270507812,-1.02502441406,1.05218784675,0.03405761718,-38,699,450,0,0,0,NaN
1726325714698.9150390625,0.23645019531,-0.02270507812,-1.02502441406,1.05218784675,0.03405761718,-38,699,450,0,0,0,NaN
1726325714718.76245117187,0.1962890625,-0.05480957031,-1.01586914062,1.03610983777,0.05212402343,-29,709,455,4,5,3,NaN
1726325714739.09838867187,0.1962890625,-0.05480957031,-1.01586914062,1.03610983777,0.05212402343,-29,709,455,4,5,3,NaN
1726325714758.91528320312,0.1962890625,-0.05480957031,-1.01586914062,1.03610983777,0.05212402343,-29,709,455,4,5,3,NaN
1726325714778.91528320312,0.1962890625,-0.05480957031,-1.01586914062,1.03610983777,0.05212402343,-29,709,455,4,5,3,NaN
1726325714798.79272460937,0.16613769531,-0.05639648437,-1.00744628906,1.02260956508,0.03125,-24,697,454,7,-6,2,NaN
1726325714818.9150390625,0.16613769531,-0.05639648437,-1.00744628906,1.02260956508,0.03125,-24,697,454,7,-6,2,NaN
1726325714838.9150390625,0.16613769531,-0.05639648437,-1.00744628906,1.02260956508,0.03125,-24,697,454,7,-6,2,NaN
1726325714859.06762695312,0.16613769531,-0.05639648437,-1.00744628906,1.02260956508,0.03125,-24,697,454,7,-6,2,NaN
1726325714878.79296875,0.15197753906,-0.06127929687,-1.00964355468,1.02285503964,0.01513671875,-24,700,443,7,-3,-6,NaN
1726325714898.94555664062,0.15197753906,-0.06127929687,-1.00964355468,1.02285503964,0.01513671875,-24,700,443,7,-3,-6,NaN
1726325714919.00659179687,0.15197753906,-0.06127929687,-1.00964355468,1.02285503964,0.01513671875,-24,700,443,7,-3,-6,NaN
1726325714938.94555664062,0.15197753906,-0.06127929687,-1.00964355468,1.02285503964,0.01513671875,-24,700,443,7,-3,-6,NaN
1726325714958.79296875,0.15270996093,-0.06457519531,-1.01281738281,1.02629885459,0.00451660156,-27,698,447,4,-5,-2,NaN
1726325714978.97631835937,0.15270996093,-0.06457519531,-1.01281738281,1.02629885459,0.00451660156,-27,698,447,4,-5,-2,NaN
1726325714998.91528320312,0.15270996093,-0.06457519531,-1.01281738281,1.02629885459,0.00451660156,-27,698,447,4,-5,-2,NaN
1726325715018.91528320312,0.15270996093,-0.06457519531,-1.01281738281,1.02629885459,0.00451660156,-27,698,447,4,-5,-2,NaN
1726325715038.79296875,0.16040039062,-0.06604003906,-1.01220703125,1.02696282609,0.0078125,-34,696,447,-3,-6,-2,NaN
1726325715058.94555664062,0.16040039062,-0.06604003906,-1.01220703125,1.02696282609,0.0078125,-34,696,447,-3,-6,-2,NaN
1726325715078.9150390625,0.16040039062,-0.06604003906,-1.01220703125,1.02696282609,0.0078125,-34,696,447,-3,-6,-2,NaN
1726325715098.94555664062,0.16040039062,-0.06604003906,-1.01220703125,1.02696282609,0.0078125,-34,696,447,-3,-6,-2,NaN
1726325715118.76245117187,0.15869140625,-0.06787109375,-1.02136230468,1.03584284774,0.00939941406,-26,706,450,5,4,1,NaN
1726325715138.9150390625,0.15869140625,-0.06787109375,-1.02136230468,1.03584284774,0.00939941406,-26,706,450,5,4,1,NaN
1726325715158.97607421875,0.15869140625,-0.06787109375,-1.02136230468,1.03584284774,0.00939941406,-26,706,450,5,4,1,NaN
1726325715178.9150390625,0.15869140625,-0.06787109375,-1.02136230468,1.03584284774,0.00939941406,-26,706,450,5,4,1,NaN
1726325715198.88452148437,0.15698242187,-0.06652832031,-1.02563476562,1.03970965689,0.00476074218,-27,691,451,4,-9,2,NaN
1726325715219.09838867187,0.15698242187,-0.06652832031,-1.02563476562,1.03970965689,0.00476074218,-27,691,451,4,-9,2,NaN
1726325715238.9150390625,0.15698242187,-0.06652832031,-1.02563476562,1.03970965689,0.00476074218,-27,691,451,4,-9,2,NaN
1726325715258.91528320312,0.15698242187,-0.06652832031,-1.02563476562,1.03970965689,0.00476074218,-27,691,451,4,-9,2,NaN
1726325715278.76245117187,0.16540527343,-0.06286621093,-1.01928710937,1.03453239499,0.01110839843,-31,702,450,0,2,1,NaN
1726325715298.9150390625,0.16540527343,-0.06286621093,-1.01928710937,1.03453239499,0.01110839843,-31,702,450,0,2,1,NaN
1726325715318.9150390625,0.16540527343,-0.06286621093,-1.01928710937,1.03453239499,0.01110839843,-31,702,450,0,2,1,NaN
1726325715338.97607421875,0.16540527343,-0.06286621093,-1.01928710937,1.03453239499,0.01110839843,-31,702,450,0,2,1,NaN
1726325715358.76245117187,0.17468261718,-0.06115722656,-1.01733398437,1.03403223299,0.00952148437,-24,695,444,7,-5,-5,NaN
1726325715378.9150390625,0.17468261718,-0.06115722656,-1.01733398437,1.03403223299,0.00952148437,-24,695,444,7,-5,-5,NaN
1726325715398.97607421875,0.17468261718,-0.06115722656,-1.01733398437,1.03403223299,0.00952148437,-24,695,444,7,-5,-5,NaN
1726325715418.9150390625,0.17468261718,-0.06115722656,-1.01733398437,1.03403223299,0.00952148437,-24,695,444,7,-5,-5,NaN
1726325715438.88452148437,0.17578125,-0.06140136718,-1.01745605468,1.03435293733,0.00109863281,-22,707,446,8,7,-3,NaN
1726325715458.94555664062,0.17578125,-0.06140136718,-1.01745605468,1.03435293733,0.00109863281,-22,707,446,8,7,-3,NaN
1726325715478.94555664062,0.17578125,-0.06140136718,-1.01745605468,1.03435293733,0.00109863281,-22,707,446,8,7,-3,NaN
1726325715498.91528320312,0.17578125,-0.06140136718,-1.01745605468,1.03435293733,0.00109863281,-22,707,446,8,7,-3,NaN
1726325715518.79296875,0.12109375,-0.05419921875,-1.04565429687,1.05403707722,0.06188964843,-30,702,444,0,2,-5,NaN
