timestamp,accel.x,accel.y,accel.z,accel.mag,accel.diff,comp.x,comp.y,comp.z,comp.dx,comp.dy,comp.dz,comp.heading
1726414098343.68603515625,0.20483398437,-0.10461425781,-1.009765625,1.03562914285,0.0234375,-6,664,435,-80,-77,54,133.90530940814
1726414098363.68603515625,0.20483398437,-0.10461425781,-1.009765625,1.03562914285,0.0234375,-6,664,435,-80,-77,54,133.90530940814
1726414098383.5029296875,0.18469238281,-0.11181640625,-0.99829101562,1.02137120424,0.02416992187,-18,667,451,-92,-74,70,128.81138403675
1726414098403.625,0.18469238281,-0.11181640625,-0.99829101562,1.02137120424,0.02416992187,-18,667,451,-92,-74,70,128.81138403675
1726414098423.68603515625,0.18469238281,-0.11181640625,-0.99829101562,1.02137120424,0.02416992187,-18,667,451,-92,-74,70,128.81138403675
1726414098443.68603515625,0.18469238281,-0.11181640625,-0.99829101562,1.02137120424,0.02416992187,-18,667,451,-92,-74,70,128.81138403675
1726414098463.5029296875,0.15856933593,-0.10693359375,-1.01892089843,1.03671540214,0.03356933593,-5,672,447,-79,-69,66,131.13453883014
1726414098483.68603515625,0.15856933593,-0.10693359375,-1.01892089843,1.03671540214,0.03356933593,-5,672,447,-79,-69,66,131.13453883014
1726414098503.68603515625,0.15856933593,-0.10693359375,-1.01892089843,1.03671540214,0.03356933593,-5,672,447,-79,-69,66,131.13453883014
1726414098523.625,0.15856933593,-0.10693359375,-1.01892089843,1.03671540214,0.03356933593,-5,672,447,-79,-69,66,131.13453883014
1726414098543.56396484375,0.13916015625,-0.09216308593,-1.04431152343,1.05756614047,0.03515625,1,666,447,-73,-75,66,135.77422016492
1726414098563.625,0.13916015625,-0.09216308593,-1.04431152343,1.05756614047,0.03515625,1,666,447,-73,-75,66,135.77422016492
1726414098583.625,0.13916015625,-0.09216308593,-1.04431152343,1.05756614047,0.03515625,1,666,447,-73,-75,66,135.77422016492
1726414098603.68603515625,0.13916015625,-0.09216308593,-1.04431152343,1.05756614047,0.03515625,1,666,447,-73,-75,66,135.77422016492
1726414098623.5029296875,0.12072753906,-0.08203125,-1.03527832031,1.04551684117,0.02282714843,-4,671,436,-78,-70,55,131.90594194108
1726414098643.625,0.12072753906,-0.08203125,-1.03527832031,1.04551684117,0.02282714843,-4,671,436,-78,-70,55,131.90594194108
1726414098663.71655273437,0.12072753906,-0.08203125,-1.03527832031,1.04551684117,0.02282714843,-4,671,436,-78,-70,55,131.90594194108
1726414098683.625,0.12072753906,-0.08203125,-1.03527832031,1.04551684117,0.02282714843,-4,671,436,-78,-70,55,131.90594194108
1726414098703.625,0.11413574218,-0.07421875,-1.02380371093,1.03281626101,0.01525878906,-1,677,449,-75,-64,68,130.47523152716
1726414098723.68603515625,0.11413574218,-0.07421875,-1.02380371093,1.03281626101,0.01525878906,-1,677,449,-75,-64,68,130.47523152716
1726414098743.625,0.11413574218,-0.07421875,-1.02380371093,1.03281626101,0.01525878906,-1,677,449,-75,-64,68,130.47523152716
1726414098763.65551757812,0.11413574218,-0.07421875,-1.02380371093,1.03281626101,0.01525878906,-1,677,449,-75,-64,68,130.47523152716
1726414098783.56396484375,0.11010742187,-0.05908203125,-1.02465820312,1.03224937103,0.015625,0,672,441,-74,-69,60,132.99746686817
1726414098803.625,0.11010742187,-0.05908203125,-1.02465820312,1.03224937103,0.015625,0,672,441,-74,-69,60,132.99746686817
1726414098823.71655273437,0.11010742187,-0.05908203125,-1.02465820312,1.03224937103,0.015625,0,672,441,-74,-69,60,132.99746686817
1726414098843.68603515625,0.11010742187,-0.05908203125,-1.02465820312,1.03224937103,0.015625,0,672,441,-74,-69,60,132.99746686817
1726414098863.5029296875,0.11865234375,-0.04797363281,-1.03125,1.03916139777,0.01538085937,7,674,447,-67,-67,66,135
1726414098883.7470703125,0.11865234375,-0.04797363281,-1.03125,1.03916139777,0.01538085937,7,674,447,-67,-67,66,135
1726414098903.71655273437,0.11865234375,-0.04797363281,-1.03125,1.03916139777,0.01538085937,7,674,447,-67,-67,66,135
1726414098923.65551757812,0.11865234375,-0.04797363281,-1.03125,1.03916139777,0.01538085937,7,674,447,-67,-67,66,135
1726414098943.625,0.12878417968,-0.04895019531,-1.03442382812,1.04355840409,0.01062011718,2,679,444,-72,-62,63,130.73210669970
1726414098963.68603515625,0.12878417968,-0.04895019531,-1.03442382812,1.04355840409,0.01062011718,2,679,444,-72,-62,63,130.73210669970
1726414098983.625,0.12878417968,-0.04895019531,-1.03442382812,1.04355840409,0.01062011718,2,679,444,-72,-62,63,130.73210669970
1726414099003.74731445312,0.12878417968,-0.04895019531,-1.03442382812,1.04355840409,0.01062011718,2,679,444,-72,-62,63,130.73210669970
1726414099023.5029296875,0.12622070312,-0.05151367187,-1.03161621093,1.04058509068,0.00451660156,7,680,456,-67,-61,75,132.31622484053
1726414099043.625,0.12622070312,-0.05151367187,-1.03161621093,1.04058509068,0.00451660156,7,680,456,-67,-61,75,132.31622484053
1726414099063.7470703125,0.12622070312,-0.05151367187,-1.03161621093,1.04058509068,0.00451660156,7,680,456,-67,-61,75,132.31622484053
1726414099083.71655273437,0.12622070312,-0.05151367187,-1.03161621093,1.04058509068,0.00451660156,7,680,456,-67,-61,75,132.31622484053
1726414099103.59448242187,0.11572265625,-0.04858398437,-1.03759765625,1.04516076895,0.01232910156,0,673,444,-74,-68,63,132.58049078334
1726414099123.7470703125,0.11572265625,-0.04858398437,-1.03759765625,1.04516076895,0.01232910156,0,673,444,-74,-68,63,132.58049078334
1726414099143.625,0.11572265625,-0.04858398437,-1.03759765625,1.04516076895,0.01232910156,0,673,444,-74,-68,63,132.58049078334
1726414099163.625,0.11572265625,-0.04858398437,-1.03759765625,1.04516076895,0.01232910156,0,673,444,-74,-68,63,132.58049078334
1726414099183.65551757812,0.12231445312,-0.05139160156,-1.03735351562,1.04580315477,0.00708007812,3,679,440,-71,-62,59,131.12874376801
1726414099203.625,0.12231445312,-0.05139160156,-1.03735351562,1.04580315477,0.00708007812,3,679,440,-71,-62,59,131.12874376801
1726414099223.65551757812,0.12231445312,-0.05139160156,-1.03735351562,1.04580315477,0.00708007812,3,679,440,-71,-62,59,131.12874376801
1726414099243.77783203125,0.12231445312,-0.05139160156,-1.03735351562,1.04580315477,0.00708007812,3,679,440,-71,-62,59,131.12874376801
1726414099263.5029296875,0.13049316406,-0.05895996093,-1.02990722656,1.03981423253,0.01330566406,10,676,439,-64,-65,58,135.44414443311
1726414099283.625,0.13049316406,-0.05895996093,-1.02990722656,1.03981423253,0.01330566406,10,676,439,-64,-65,58,135.44414443311
1726414099303.77758789062,0.13049316406,-0.05895996093,-1.02990722656,1.03981423253,0.01330566406,10,676,439,-64,-65,58,135.44414443311
1726414099341.48754882812,0.11657714843,-0.0625,-1.03479003906,1.04320990528,0.01513671875,-11,674,452,-85,-67,71,128.24642596446
1726414099350.34252929687,0.11657714843,-0.0625,-1.03479003906,1.04320990528,0.01513671875,-11,674,452,-85,-67,71,128.24642596446
