timestamp,accel.x,accel.y,accel.z,accel.mag,accel.diff,comp.x,comp.y,comp.z,comp.dx,comp.dy,comp.dz,comp.heading
1726406838804.32055664062,0.17797851562,-0.48303222656,-0.94323730468,1.07456646926,0.03454589843,0,0,0,0,0,0,NaN
1726406838824.2900390625,0.17797851562,-0.48303222656,-0.94323730468,1.07456646926,0.03454589843,0,0,0,0,0,0,NaN
1726406838844.25952148437,0.17797851562,-0.48303222656,-0.94323730468,1.07456646926,0.03454589843,0,0,0,0,0,0,NaN
1726406838864.32055664062,0.16381835937,-0.44055175781,-0.9755859375,1.08290822677,0.05517578125,5,602,436,0,0,0,NaN
1726406838884.2900390625,0.16381835937,-0.44055175781,-0.9755859375,1.08290822677,0.05517578125,5,602,436,0,0,0,NaN
1726406838904.25952148437,0.16381835937,-0.44055175781,-0.9755859375,1.08290822677,0.05517578125,5,602,436,0,0,0,NaN
1726406838924.22900390625,0.16381835937,-0.44055175781,-0.9755859375,1.08290822677,0.05517578125,5,602,436,0,0,0,NaN
1726406838944.10693359375,0.13012695312,-0.38525390625,-0.97082519531,1.05254698520,0.06481933593,19,620,447,7,9,6,NaN
1726406838964.25952148437,0.13012695312,-0.38525390625,-0.97082519531,1.05254698520,0.06481933593,19,620,447,7,9,6,NaN
1726406838984.22900390625,0.13012695312,-0.38525390625,-0.97082519531,1.05254698520,0.06481933593,19,620,447,7,9,6,NaN
1726406839004.22900390625,0.13012695312,-0.38525390625,-0.97082519531,1.05254698520,0.06481933593,19,620,447,7,9,6,NaN
1726406839024.10693359375,0.11645507812,-0.35424804687,-0.97595214843,1.04476603121,0.0341796875,5,623,449,-7,11,7,NaN
1726406839044.22900390625,0.11645507812,-0.35424804687,-0.97595214843,1.04476603121,0.0341796875,5,623,449,-7,11,7,NaN
1726406839064.22900390625,0.11645507812,-0.35424804687,-0.97595214843,1.04476603121,0.0341796875,5,623,449,-7,11,7,NaN
1726406839084.22900390625,0.11645507812,-0.35424804687,-0.97595214843,1.04476603121,0.0341796875,5,623,449,-7,11,7,NaN
1726406839104.10693359375,0.11535644531,-0.33666992187,-0.98156738281,1.04409208060,0.01843261718,9,615,441,-3,3,-1,NaN
1726406839124.22900390625,0.11535644531,-0.33666992187,-0.98156738281,1.04409208060,0.01843261718,9,615,441,-3,3,-1,NaN
