Frequency_Hz,Amplitude,Window,file_name
18.0,0.0024385567331687216,795,handflapping-20240915-16h37.csv
19.0,0.009759574603863966,795,handflapping-20240915-16h37.csv
20.0,0.011705941409234182,795,handflapping-20240915-16h37.csv
21.0,0.004676640335887231,795,handflapping-20240915-16h37.csv
22.0,0.010139276643025913,795,handflapping-20240915-16h37.csv
23.0,0.0061244903216837385,795,handflapping-20240915-16h37.csv
24.0,0.005879772876216633,795,handflapping-20240915-16h37.csv
0.0,50.9287484413495,796,handflapping-20240915-16h37.csv
1.0,0.15846375796371778,796,handflapping-20240915-16h37.csv
2.0,0.022613349231634338,796,handflapping-20240915-16h37.csv
3.0,0.011484176467684827,796,handflapping-20240915-16h37.csv
4.0,0.012925707661516768,796,handflapping-20240915-16h37.csv
5.0,0.017405547677234526,796,handflapping-20240915-16h37.csv
6.0,0.004798228161088814,796,handflapping-20240915-16h37.csv
7.0,0.009122230213900837,796,handflapping-20240915-16h37.csv
8.0,0.011246488370694521,796,handflapping-20240915-16h37.csv
9.0,0.006181234329571576,796,handflapping-20240915-16h37.csv
10.0,0.003556421129567323,796,handflapping-20240915-16h37.csv
11.0,0.013361286499898926,796,handflapping-20240915-16h37.csv
12.0,0.006042634454699871,796,handflapping-20240915-16h37.csv
13.0,0.005674411452769579,796,handflapping-20240915-16h37.csv
14.0,0.011053417483467153,796,handflapping-20240915-16h37.csv
15.0,0.0025838911981275236,796,handflapping-20240915-16h37.csv
16.0,0.003922730588188486,796,handflapping-20240915-16h37.csv
17.0,0.006182809302621199,796,handflapping-20240915-16h37.csv
18.0,0.004292595703656929,796,handflapping-20240915-16h37.csv
19.0,0.001899752921577046,796,handflapping-20240915-16h37.csv
20.0,0.00565540526405441,796,handflapping-20240915-16h37.csv
21.0,0.0033187576543482872,796,handflapping-20240915-16h37.csv
22.0,0.002190723825289263,796,handflapping-20240915-16h37.csv
23.0,0.002856730353017144,796,handflapping-20240915-16h37.csv
24.0,0.009969694604050196,796,handflapping-20240915-16h37.csv
0.0,50.98790992808838,797,handflapping-20240915-16h37.csv
1.0,0.03691393423054844,797,handflapping-20240915-16h37.csv
2.0,0.012462704950340723,797,handflapping-20240915-16h37.csv
3.0,0.025853189680653366,797,handflapping-20240915-16h37.csv
4.0,0.03087619085327331,797,handflapping-20240915-16h37.csv
5.0,0.01061890284577836,797,handflapping-20240915-16h37.csv
6.0,0.002300327819019005,797,handflapping-20240915-16h37.csv
7.0,0.0018376018798551953,797,handflapping-20240915-16h37.csv
8.0,0.007936012695462737,797,handflapping-20240915-16h37.csv
9.0,0.017002323796934938,797,handflapping-20240915-16h37.csv
10.0,0.0017903655377065827,797,handflapping-20240915-16h37.csv
11.0,0.004195594619653088,797,handflapping-20240915-16h37.csv
12.0,0.004400323472813512,797,handflapping-20240915-16h37.csv
13.0,0.004132178786787787,797,handflapping-20240915-16h37.csv
14.0,0.0034708977255120585,797,handflapping-20240915-16h37.csv
15.0,0.0013007767038190178,797,handflapping-20240915-16h37.csv
16.0,0.010790002784629002,797,handflapping-20240915-16h37.csv
17.0,0.004362859899191525,797,handflapping-20240915-16h37.csv
18.0,0.0008647098077483421,797,handflapping-20240915-16h37.csv
19.0,0.0009107642129661995,797,handflapping-20240915-16h37.csv
20.0,0.00345029068697705,797,handflapping-20240915-16h37.csv
21.0,0.007927658385505753,797,handflapping-20240915-16h37.csv
22.0,0.0049317596914764,797,handflapping-20240915-16h37.csv
23.0,0.0015744057701337793,797,handflapping-20240915-16h37.csv
24.0,0.002322427889138066,797,handflapping-20240915-16h37.csv
0.0,50.824823408063196,798,handflapping-20240915-16h37.csv
1.0,0.07693731836300613,798,handflapping-20240915-16h37.csv
2.0,0.09121679244420298,798,handflapping-20240915-16h37.csv
3.0,0.004166702117884528,798,handflapping-20240915-16h37.csv
4.0,0.013632198758937699,798,handflapping-20240915-16h37.csv
5.0,0.014486712886191017,798,handflapping-20240915-16h37.csv
6.0,0.007836628785072509,798,handflapping-20240915-16h37.csv
7.0,0.010830037089151989,798,handflapping-20240915-16h37.csv
8.0,0.006983768896579283,798,handflapping-20240915-16h37.csv
9.0,0.0037685442443154945,798,handflapping-20240915-16h37.csv
10.0,0.008665065663265989,798,handflapping-20240915-16h37.csv
11.0,0.015837448591594316,798,handflapping-20240915-16h37.csv
12.0,0.009762756583781281,798,handflapping-20240915-16h37.csv
13.0,0.009167838661251872,798,handflapping-20240915-16h37.csv
14.0,0.013101876915607276,798,handflapping-20240915-16h37.csv
15.0,0.0062955387123217205,798,handflapping-20240915-16h37.csv
16.0,0.0023915909010915415,798,handflapping-20240915-16h37.csv
17.0,0.0038393594407336285,798,handflapping-20240915-16h37.csv
18.0,0.00509622861835883,798,handflapping-20240915-16h37.csv
19.0,0.003102740830560664,798,handflapping-20240915-16h37.csv
20.0,0.004707018350394515,798,handflapping-20240915-16h37.csv
21.0,0.003500153737154286,798,handflapping-20240915-16h37.csv
22.0,0.0007948409385921829,798,handflapping-20240915-16h37.csv
23.0,0.01152336069332382,798,handflapping-20240915-16h37.csv
24.0,0.00484048578419665,798,handflapping-20240915-16h37.csv
0.0,50.90580814061097,799,handflapping-20240915-16h37.csv
1.0,0.04635114065225857,799,handflapping-20240915-16h37.csv
2.0,0.12321683618841107,799,handflapping-20240915-16h37.csv
3.0,0.04709117445051992,799,handflapping-20240915-16h37.csv
4.0,0.03989540220219377,799,handflapping-20240915-16h37.csv
5.0,0.022376887303038755,799,handflapping-20240915-16h37.csv
6.0,0.013408494356528066,799,handflapping-20240915-16h37.csv
7.0,0.010880449913602383,799,handflapping-20240915-16h37.csv
8.0,0.01644374555844779,799,handflapping-20240915-16h37.csv
9.0,0.020329422910188587,799,handflapping-20240915-16h37.csv
10.0,0.02296999640994679,799,handflapping-20240915-16h37.csv
11.0,0.02369483496933619,799,handflapping-20240915-16h37.csv
12.0,0.010369809733959226,799,handflapping-20240915-16h37.csv
13.0,0.009737899513622372,799,handflapping-20240915-16h37.csv
14.0,0.019602072234579417,799,handflapping-20240915-16h37.csv
15.0,0.016688679259956807,799,handflapping-20240915-16h37.csv
16.0,0.012901444086741792,799,handflapping-20240915-16h37.csv
17.0,0.00904002562023087,799,handflapping-20240915-16h37.csv
18.0,0.005119951092860208,799,handflapping-20240915-16h37.csv
19.0,0.00530879847155564,799,handflapping-20240915-16h37.csv
20.0,0.00727069142514133,799,handflapping-20240915-16h37.csv
21.0,0.010243398264841864,799,handflapping-20240915-16h37.csv
22.0,0.008983121960890988,799,handflapping-20240915-16h37.csv
23.0,0.0155659063297779,799,handflapping-20240915-16h37.csv
24.0,0.0029161665909639665,799,handflapping-20240915-16h37.csv
0.0,50.84100840248085,800,handflapping-20240915-16h37.csv
1.0,0.06474861049528949,800,handflapping-20240915-16h37.csv
2.0,0.037757768515995604,800,handflapping-20240915-16h37.csv
3.0,0.03206275629895788,800,handflapping-20240915-16h37.csv
4.0,0.03521937360616744,800,handflapping-20240915-16h37.csv
5.0,0.011871374279767768,800,handflapping-20240915-16h37.csv
6.0,0.007089396096347283,800,handflapping-20240915-16h37.csv
7.0,0.0027956014924436527,800,handflapping-20240915-16h37.csv
8.0,0.007016650435892951,800,handflapping-20240915-16h37.csv
9.0,0.013115345372049239,800,handflapping-20240915-16h37.csv
10.0,0.013274106476178828,800,handflapping-20240915-16h37.csv
11.0,0.007833749423599415,800,handflapping-20240915-16h37.csv
12.0,0.00980892114451076,800,handflapping-20240915-16h37.csv
13.0,0.00921119006933046,800,handflapping-20240915-16h37.csv
14.0,0.006480641129921846,800,handflapping-20240915-16h37.csv
15.0,0.009644202876215298,800,handflapping-20240915-16h37.csv
16.0,0.008323251267058782,800,handflapping-20240915-16h37.csv
17.0,0.0038574362199425777,800,handflapping-20240915-16h37.csv
18.0,0.0013155102068476447,800,handflapping-20240915-16h37.csv
19.0,0.002806890480005118,800,handflapping-20240915-16h37.csv
20.0,0.0038572433248492805,800,handflapping-20240915-16h37.csv
21.0,0.009042798181550734,800,handflapping-20240915-16h37.csv
22.0,0.00611629787527383,800,handflapping-20240915-16h37.csv
23.0,0.0047699154281377575,800,handflapping-20240915-16h37.csv
24.0,0.004073637284447313,800,handflapping-20240915-16h37.csv
0.0,50.886796503032365,801,handflapping-20240915-16h37.csv
1.0,0.045073690115805955,801,handflapping-20240915-16h37.csv
2.0,0.05270872828988892,801,handflapping-20240915-16h37.csv
3.0,0.045209182648422476,801,handflapping-20240915-16h37.csv
4.0,0.030108928753408957,801,handflapping-20240915-16h37.csv
5.0,0.014129652830026356,801,handflapping-20240915-16h37.csv
6.0,0.016953612038489784,801,handflapping-20240915-16h37.csv
7.0,0.012313390444665576,801,handflapping-20240915-16h37.csv
8.0,0.00974918247292154,801,handflapping-20240915-16h37.csv
9.0,0.013308304999454417,801,handflapping-20240915-16h37.csv
10.0,0.027739114322157737,801,handflapping-20240915-16h37.csv
11.0,0.012002726005971893,801,handflapping-20240915-16h37.csv
12.0,0.006549442968639493,801,handflapping-20240915-16h37.csv
13.0,0.00615033632583936,801,handflapping-20240915-16h37.csv
14.0,0.009929518499934807,801,handflapping-20240915-16h37.csv
15.0,0.02015364624425019,801,handflapping-20240915-16h37.csv
16.0,0.008445707170257038,801,handflapping-20240915-16h37.csv
17.0,0.005359658419564831,801,handflapping-20240915-16h37.csv
18.0,0.005794241723879862,801,handflapping-20240915-16h37.csv
19.0,0.006712409856328337,801,handflapping-20240915-16h37.csv
20.0,0.004591002505408589,801,handflapping-20240915-16h37.csv
21.0,0.007730658961296481,801,handflapping-20240915-16h37.csv
22.0,0.008624112824149193,801,handflapping-20240915-16h37.csv
23.0,0.006658660883546469,801,handflapping-20240915-16h37.csv
24.0,0.0028357962155300537,801,handflapping-20240915-16h37.csv
0.0,51.01998399457029,802,handflapping-20240915-16h37.csv
1.0,0.07834329622986318,802,handflapping-20240915-16h37.csv
2.0,0.042576716913173045,802,handflapping-20240915-16h37.csv
3.0,0.08620392298129861,802,handflapping-20240915-16h37.csv
4.0,0.031120708054661893,802,handflapping-20240915-16h37.csv
5.0,0.01351385718158256,802,handflapping-20240915-16h37.csv
6.0,0.0032128725447991145,802,handflapping-20240915-16h37.csv
7.0,0.009410017134426437,802,handflapping-20240915-16h37.csv
8.0,0.00805040802485261,802,handflapping-20240915-16h37.csv
9.0,0.01954007328545731,802,handflapping-20240915-16h37.csv
10.0,0.022295686664557487,802,handflapping-20240915-16h37.csv
11.0,0.011330021581995664,802,handflapping-20240915-16h37.csv
12.0,0.003951608092982446,802,handflapping-20240915-16h37.csv
13.0,0.0037108069978047786,802,handflapping-20240915-16h37.csv
14.0,0.0093730090020477,802,handflapping-20240915-16h37.csv
15.0,0.016198764552883008,802,handflapping-20240915-16h37.csv
16.0,0.012400507582378092,802,handflapping-20240915-16h37.csv
17.0,0.004425749263712731,802,handflapping-20240915-16h37.csv
18.0,0.004428017949056344,802,handflapping-20240915-16h37.csv
19.0,0.001272066229183181,802,handflapping-20240915-16h37.csv
20.0,0.0043909183703746855,802,handflapping-20240915-16h37.csv
21.0,0.007990439732181586,802,handflapping-20240915-16h37.csv
22.0,0.016444277779946278,802,handflapping-20240915-16h37.csv
23.0,0.005378690183917053,802,handflapping-20240915-16h37.csv
24.0,0.0049289424138559525,802,handflapping-20240915-16h37.csv
0.0,50.82095833662347,803,handflapping-20240915-16h37.csv
1.0,0.0483560549591815,803,handflapping-20240915-16h37.csv
2.0,0.09507248844428987,803,handflapping-20240915-16h37.csv
3.0,0.04130026898148874,803,handflapping-20240915-16h37.csv
4.0,0.012816558137418853,803,handflapping-20240915-16h37.csv
5.0,0.020775090726016604,803,handflapping-20240915-16h37.csv
6.0,0.004357209729126221,803,handflapping-20240915-16h37.csv
7.0,0.005243251425872797,803,handflapping-20240915-16h37.csv
8.0,0.011724590183723587,803,handflapping-20240915-16h37.csv
9.0,0.01213176521314771,803,handflapping-20240915-16h37.csv
10.0,0.012715964042470237,803,handflapping-20240915-16h37.csv
11.0,0.018750493880023842,803,handflapping-20240915-16h37.csv
12.0,0.010042254376188399,803,handflapping-20240915-16h37.csv
13.0,0.009430304558560159,803,handflapping-20240915-16h37.csv
14.0,0.015511757560072321,803,handflapping-20240915-16h37.csv
15.0,0.009238688661441594,803,handflapping-20240915-16h37.csv
16.0,0.007699052317538332,803,handflapping-20240915-16h37.csv
17.0,0.006445647998555726,803,handflapping-20240915-16h37.csv
18.0,0.002467286838430945,803,handflapping-20240915-16h37.csv
19.0,0.0017251413719670036,803,handflapping-20240915-16h37.csv
20.0,0.006750236167908383,803,handflapping-20240915-16h37.csv
21.0,0.003290732819805036,803,handflapping-20240915-16h37.csv
22.0,0.007878447662589994,803,handflapping-20240915-16h37.csv
23.0,0.012010448372491942,803,handflapping-20240915-16h37.csv
24.0,0.0030423051074561043,803,handflapping-20240915-16h37.csv
0.0,56.8342440761316,804,handflapping-20240915-16h37.csv
1.0,4.48568595927631,804,handflapping-20240915-16h37.csv
2.0,3.359103872665757,804,handflapping-20240915-16h37.csv
3.0,3.0111588885837124,804,handflapping-20240915-16h37.csv
4.0,1.1399304543953335,804,handflapping-20240915-16h37.csv
5.0,1.2782978323732672,804,handflapping-20240915-16h37.csv
6.0,0.5134884554862604,804,handflapping-20240915-16h37.csv
7.0,0.7168190942284137,804,handflapping-20240915-16h37.csv
8.0,0.7665691280108464,804,handflapping-20240915-16h37.csv
9.0,0.7557650735770622,804,handflapping-20240915-16h37.csv
10.0,0.9204177256235485,804,handflapping-20240915-16h37.csv
11.0,0.5476239582194826,804,handflapping-20240915-16h37.csv
12.0,0.242919105849149,804,handflapping-20240915-16h37.csv
13.0,0.2281162242496465,804,handflapping-20240915-16h37.csv
14.0,0.45303393757738103,804,handflapping-20240915-16h37.csv
15.0,0.6687226211954777,804,handflapping-20240915-16h37.csv
16.0,0.4796231001018767,804,handflapping-20240915-16h37.csv
17.0,0.4214249443513179,804,handflapping-20240915-16h37.csv
18.0,0.3373094618348106,804,handflapping-20240915-16h37.csv
19.0,0.20330446172129243,804,handflapping-20240915-16h37.csv
20.0,0.41534414338990455,804,handflapping-20240915-16h37.csv
21.0,0.2926843945428748,804,handflapping-20240915-16h37.csv
22.0,0.5744092784984638,804,handflapping-20240915-16h37.csv
23.0,0.42435350436978003,804,handflapping-20240915-16h37.csv
24.0,0.28221543953223777,804,handflapping-20240915-16h37.csv
0.0,57.324838200950296,805,handflapping-20240915-16h37.csv
1.0,2.906695088826266,805,handflapping-20240915-16h37.csv
2.0,3.2380355997723806,805,handflapping-20240915-16h37.csv
3.0,1.565901624693559,805,handflapping-20240915-16h37.csv
4.0,0.9170666271334612,805,handflapping-20240915-16h37.csv
5.0,1.9026920492484256,805,handflapping-20240915-16h37.csv
6.0,1.1515419784233452,805,handflapping-20240915-16h37.csv
7.0,1.2096775326995028,805,handflapping-20240915-16h37.csv
8.0,0.23918713764093816,805,handflapping-20240915-16h37.csv
9.0,0.1962263700752314,805,handflapping-20240915-16h37.csv
10.0,0.8157434017085242,805,handflapping-20240915-16h37.csv
11.0,0.22744696823615848,805,handflapping-20240915-16h37.csv
12.0,0.2505518603035501,805,handflapping-20240915-16h37.csv
13.0,0.4023851658767085,805,handflapping-20240915-16h37.csv
14.0,0.4502273514489631,805,handflapping-20240915-16h37.csv
15.0,0.43527014235730316,805,handflapping-20240915-16h37.csv
16.0,0.48874127929924255,805,handflapping-20240915-16h37.csv
17.0,0.5404300019559974,805,handflapping-20240915-16h37.csv
18.0,0.4222351897906509,805,handflapping-20240915-16h37.csv
19.0,0.35378568484806777,805,handflapping-20240915-16h37.csv
20.0,0.2820015656472314,805,handflapping-20240915-16h37.csv
21.0,0.2304278437277385,805,handflapping-20240915-16h37.csv
22.0,0.5098533816499579,805,handflapping-20240915-16h37.csv
23.0,0.2751103901248155,805,handflapping-20240915-16h37.csv
24.0,0.2880872610576421,805,handflapping-20240915-16h37.csv
0.0,52.61485562946686,806,handflapping-20240915-16h37.csv
1.0,1.3888605800609446,806,handflapping-20240915-16h37.csv
2.0,0.6736732370632247,806,handflapping-20240915-16h37.csv
3.0,0.5039097950162206,806,handflapping-20240915-16h37.csv
4.0,0.43246969003389846,806,handflapping-20240915-16h37.csv
5.0,0.30780836250078836,806,handflapping-20240915-16h37.csv
6.0,0.10871661677795814,806,handflapping-20240915-16h37.csv
7.0,0.09608149389796324,806,handflapping-20240915-16h37.csv
8.0,0.2144513948961416,806,handflapping-20240915-16h37.csv
9.0,0.25604344724593225,806,handflapping-20240915-16h37.csv
10.0,0.17344654053822733,806,handflapping-20240915-16h37.csv
11.0,0.07691049020337395,806,handflapping-20240915-16h37.csv
12.0,0.10356795702660217,806,handflapping-20240915-16h37.csv
13.0,0.021688706560005284,806,handflapping-20240915-16h37.csv
14.0,0.12439768772516112,806,handflapping-20240915-16h37.csv
15.0,0.16534857766667652,806,handflapping-20240915-16h37.csv
16.0,0.09771453167539912,806,handflapping-20240915-16h37.csv
17.0,0.07002270592049462,806,handflapping-20240915-16h37.csv
18.0,0.08165382496245419,806,handflapping-20240915-16h37.csv
19.0,0.05156512876400131,806,handflapping-20240915-16h37.csv
20.0,0.03606237065505531,806,handflapping-20240915-16h37.csv
21.0,0.10178871585267664,806,handflapping-20240915-16h37.csv
22.0,0.1555385005363418,806,handflapping-20240915-16h37.csv
23.0,0.09554979696550336,806,handflapping-20240915-16h37.csv
24.0,0.031314469374677134,806,handflapping-20240915-16h37.csv
0.0,50.92214582033735,807,handflapping-20240915-16h37.csv
1.0,0.039528845693657465,807,handflapping-20240915-16h37.csv
2.0,0.008231653756329197,807,handflapping-20240915-16h37.csv
3.0,0.050213749243213424,807,handflapping-20240915-16h37.csv
4.0,0.030402068849823802,807,handflapping-20240915-16h37.csv
5.0,0.028137539871938958,807,handflapping-20240915-16h37.csv
6.0,0.018727861309398578,807,handflapping-20240915-16h37.csv
7.0,0.012482600703541794,807,handflapping-20240915-16h37.csv
8.0,0.010586937939573878,807,handflapping-20240915-16h37.csv
9.0,0.007063700029642709,807,handflapping-20240915-16h37.csv
10.0,0.021737535879988234,807,handflapping-20240915-16h37.csv
11.0,0.010860489175567326,807,handflapping-20240915-16h37.csv
12.0,0.014579485052667332,807,handflapping-20240915-16h37.csv
13.0,0.01344640485245435,807,handflapping-20240915-16h37.csv
14.0,0.014791992889228927,807,handflapping-20240915-16h37.csv
15.0,0.020165214846032255,807,handflapping-20240915-16h37.csv
16.0,0.013432716710709705,807,handflapping-20240915-16h37.csv
17.0,0.010943720389143869,807,handflapping-20240915-16h37.csv
18.0,0.007293302976775339,807,handflapping-20240915-16h37.csv
19.0,0.006209503466717229,807,handflapping-20240915-16h37.csv
20.0,0.0069405375960724085,807,handflapping-20240915-16h37.csv
21.0,0.006832598031477869,807,handflapping-20240915-16h37.csv
22.0,0.0121669333216284,807,handflapping-20240915-16h37.csv
23.0,0.010116823680621572,807,handflapping-20240915-16h37.csv
24.0,0.012754457586223998,807,handflapping-20240915-16h37.csv
0.0,51.23573681215633,808,handflapping-20240915-16h37.csv
1.0,0.05813739138507378,808,handflapping-20240915-16h37.csv
2.0,0.05558718181461567,808,handflapping-20240915-16h37.csv
3.0,0.0041050183802323744,808,handflapping-20240915-16h37.csv
4.0,0.02358469280389248,808,handflapping-20240915-16h37.csv
5.0,0.012892173850787987,808,handflapping-20240915-16h37.csv
6.0,0.01371368915534363,808,handflapping-20240915-16h37.csv
7.0,0.010121116118792546,808,handflapping-20240915-16h37.csv
8.0,0.008144472237516357,808,handflapping-20240915-16h37.csv
9.0,0.015325853982564688,808,handflapping-20240915-16h37.csv
10.0,0.004227107322987819,808,handflapping-20240915-16h37.csv
11.0,0.016430321413807816,808,handflapping-20240915-16h37.csv
12.0,0.0034349763336621337,808,handflapping-20240915-16h37.csv
13.0,0.004986509862413907,808,handflapping-20240915-16h37.csv
14.0,0.00675319914305098,808,handflapping-20240915-16h37.csv
15.0,0.0055103273140895215,808,handflapping-20240915-16h37.csv
16.0,0.0029714828038984215,808,handflapping-20240915-16h37.csv
17.0,0.00281695857780907,808,handflapping-20240915-16h37.csv
18.0,0.0029601120910264208,808,handflapping-20240915-16h37.csv
19.0,0.004112094279634466,808,handflapping-20240915-16h37.csv
20.0,0.002262408716611455,808,handflapping-20240915-16h37.csv
21.0,0.0015985901586540619,808,handflapping-20240915-16h37.csv
22.0,0.006559015073424698,808,handflapping-20240915-16h37.csv
23.0,0.003517366946965561,808,handflapping-20240915-16h37.csv
24.0,0.009421983292157288,808,handflapping-20240915-16h37.csv
0.0,51.063629284516914,809,handflapping-20240915-16h37.csv
1.0,0.0891019921962937,809,handflapping-20240915-16h37.csv
2.0,0.03383585204766296,809,handflapping-20240915-16h37.csv
3.0,0.03018928908394649,809,handflapping-20240915-16h37.csv
4.0,0.02488973774139207,809,handflapping-20240915-16h37.csv
5.0,0.022239532576598973,809,handflapping-20240915-16h37.csv
6.0,0.006241626324195302,809,handflapping-20240915-16h37.csv
7.0,0.006571228232561096,809,handflapping-20240915-16h37.csv
8.0,0.017196405644923852,809,handflapping-20240915-16h37.csv
9.0,0.002216130921930223,809,handflapping-20240915-16h37.csv
10.0,0.011652261292118198,809,handflapping-20240915-16h37.csv
11.0,0.005528467340243199,809,handflapping-20240915-16h37.csv
12.0,0.007500984681107222,809,handflapping-20240915-16h37.csv
13.0,0.0071380825331115,809,handflapping-20240915-16h37.csv
14.0,0.00278637012693394,809,handflapping-20240915-16h37.csv
15.0,0.01020006262405499,809,handflapping-20240915-16h37.csv
16.0,0.006071373064027915,809,handflapping-20240915-16h37.csv
17.0,0.01136883696713424,809,handflapping-20240915-16h37.csv
18.0,0.0013250873584374468,809,handflapping-20240915-16h37.csv
19.0,0.0020193236306214474,809,handflapping-20240915-16h37.csv
20.0,0.005070151588946081,809,handflapping-20240915-16h37.csv
21.0,0.006877746145741999,809,handflapping-20240915-16h37.csv
22.0,0.007143822457853579,809,handflapping-20240915-16h37.csv
23.0,0.007336353327146128,809,handflapping-20240915-16h37.csv
24.0,0.006695747530732084,809,handflapping-20240915-16h37.csv
0.0,51.092799921030874,810,handflapping-20240915-16h37.csv
1.0,0.05659937138887054,810,handflapping-20240915-16h37.csv
2.0,0.010369179812340175,810,handflapping-20240915-16h37.csv
3.0,0.02206745390628067,810,handflapping-20240915-16h37.csv
4.0,0.017852085585493487,810,handflapping-20240915-16h37.csv
5.0,0.011260373653047008,810,handflapping-20240915-16h37.csv
6.0,0.0026492490235235505,810,handflapping-20240915-16h37.csv
7.0,0.005251713220455454,810,handflapping-20240915-16h37.csv
8.0,0.005506823721035455,810,handflapping-20240915-16h37.csv
9.0,0.007500105376856911,810,handflapping-20240915-16h37.csv
10.0,0.00556152278632264,810,handflapping-20240915-16h37.csv
11.0,0.0028424018574041755,810,handflapping-20240915-16h37.csv
12.0,0.004969397287073209,810,handflapping-20240915-16h37.csv
13.0,0.0014079944585282287,810,handflapping-20240915-16h37.csv
14.0,0.003609014885940591,810,handflapping-20240915-16h37.csv
15.0,0.00205868877386344,810,handflapping-20240915-16h37.csv
16.0,0.006911066584408928,810,handflapping-20240915-16h37.csv
17.0,0.0014956600515263377,810,handflapping-20240915-16h37.csv
18.0,0.004027921255862394,810,handflapping-20240915-16h37.csv
19.0,0.0024503376728237033,810,handflapping-20240915-16h37.csv
20.0,0.0026021059050096184,810,handflapping-20240915-16h37.csv
21.0,0.005757675849665615,810,handflapping-20240915-16h37.csv
22.0,0.0009750604202239246,810,handflapping-20240915-16h37.csv
23.0,0.0020801874521239098,810,handflapping-20240915-16h37.csv
24.0,0.0019683510162080468,810,handflapping-20240915-16h37.csv
0.0,50.87630016360886,811,handflapping-20240915-16h37.csv
1.0,0.07008094618459655,811,handflapping-20240915-16h37.csv
2.0,0.07906680362859596,811,handflapping-20240915-16h37.csv
3.0,0.08801999361636485,811,handflapping-20240915-16h37.csv
4.0,0.06467094960783272,811,handflapping-20240915-16h37.csv
5.0,0.021529111841420895,811,handflapping-20240915-16h37.csv
6.0,0.01775412801117811,811,handflapping-20240915-16h37.csv
7.0,0.009244754034425139,811,handflapping-20240915-16h37.csv
8.0,0.018053808209764585,811,handflapping-20240915-16h37.csv
9.0,0.02956124187190856,811,handflapping-20240915-16h37.csv
10.0,0.02222095868349593,811,handflapping-20240915-16h37.csv
11.0,0.015804558972709853,811,handflapping-20240915-16h37.csv
12.0,0.009161826152990372,811,handflapping-20240915-16h37.csv
13.0,0.007077574864709904,811,handflapping-20240915-16h37.csv
14.0,0.017628489858298384,811,handflapping-20240915-16h37.csv
15.0,0.010343612422579562,811,handflapping-20240915-16h37.csv
16.0,0.02534988403921285,811,handflapping-20240915-16h37.csv
17.0,0.00984884877460618,811,handflapping-20240915-16h37.csv
18.0,0.0035313638007443016,811,handflapping-20240915-16h37.csv
19.0,0.001716920980783385,811,handflapping-20240915-16h37.csv
20.0,0.0019954995072567635,811,handflapping-20240915-16h37.csv
21.0,0.012300452522764812,811,handflapping-20240915-16h37.csv
22.0,0.021814739363008137,811,handflapping-20240915-16h37.csv
23.0,0.006216646282871445,811,handflapping-20240915-16h37.csv
24.0,0.009940877196890876,811,handflapping-20240915-16h37.csv
0.0,50.95934444059519,812,handflapping-20240915-16h37.csv
1.0,0.21162897957896604,812,handflapping-20240915-16h37.csv
2.0,0.0635174688226428,812,handflapping-20240915-16h37.csv
3.0,0.0678834113949677,812,handflapping-20240915-16h37.csv
4.0,0.030770601731524815,812,handflapping-20240915-16h37.csv
5.0,0.018946045465719825,812,handflapping-20240915-16h37.csv
6.0,0.026960680752965174,812,handflapping-20240915-16h37.csv
7.0,0.007700215277011765,812,handflapping-20240915-16h37.csv
8.0,0.013601853299152044,812,handflapping-20240915-16h37.csv
9.0,0.019498687295540395,812,handflapping-20240915-16h37.csv
10.0,0.01906197794414326,812,handflapping-20240915-16h37.csv
11.0,0.014091515405517823,812,handflapping-20240915-16h37.csv
12.0,0.012810499426969811,812,handflapping-20240915-16h37.csv
13.0,0.008929823927404998,812,handflapping-20240915-16h37.csv
14.0,0.015259600571885516,812,handflapping-20240915-16h37.csv
15.0,0.012904379507369708,812,handflapping-20240915-16h37.csv
16.0,0.016360009165104362,812,handflapping-20240915-16h37.csv
17.0,0.003987487259147918,812,handflapping-20240915-16h37.csv
18.0,0.0068164768650572595,812,handflapping-20240915-16h37.csv
19.0,0.011435146367152265,812,handflapping-20240915-16h37.csv
20.0,0.0037944083963195167,812,handflapping-20240915-16h37.csv
21.0,0.011455157583627059,812,handflapping-20240915-16h37.csv
22.0,0.010585992437857848,812,handflapping-20240915-16h37.csv
23.0,0.0092946372836152,812,handflapping-20240915-16h37.csv
24.0,0.010503038680563207,812,handflapping-20240915-16h37.csv
0.0,51.08517781646091,813,handflapping-20240915-16h37.csv
1.0,0.01609933175789072,813,handflapping-20240915-16h37.csv
2.0,0.028509853901751536,813,handflapping-20240915-16h37.csv
3.0,0.061558086061002965,813,handflapping-20240915-16h37.csv
4.0,0.01730604809713882,813,handflapping-20240915-16h37.csv
5.0,0.004490963223383364,813,handflapping-20240915-16h37.csv
6.0,0.010081528554838421,813,handflapping-20240915-16h37.csv
7.0,0.011175385552526203,813,handflapping-20240915-16h37.csv
8.0,0.006089919129540438,813,handflapping-20240915-16h37.csv
9.0,0.01916512889507528,813,handflapping-20240915-16h37.csv
10.0,0.009425820765888276,813,handflapping-20240915-16h37.csv
11.0,0.005240835796124562,813,handflapping-20240915-16h37.csv
12.0,0.0014342634162833239,813,handflapping-20240915-16h37.csv
13.0,0.0027183681518428418,813,handflapping-20240915-16h37.csv
14.0,0.006702972395885163,813,handflapping-20240915-16h37.csv
15.0,0.00835366013007908,813,handflapping-20240915-16h37.csv
16.0,0.00985398928918442,813,handflapping-20240915-16h37.csv
